timestamp,origem,destino
2025-05-15 01:07:39,4194,4484
2025-05-15 01:42:16,1887,9650
2025-05-15 01:54:53,5979,4657
2025-05-15 02:13:20,5181,3003
2025-05-15 02:22:14,5200,3733
2025-05-15 03:49:31,9409,530
2025-05-15 04:13:17,4698,3295
2025-05-15 04:20:44,1357,7527
2025-05-15 05:29:22,8025,9803
2025-05-15 05:53:20,7337,8067
2025-05-15 06:48:44,3666,4634
2025-05-15 07:39:12,8264,7467
2025-05-15 07:58:12,4904,5456
2025-05-15 08:23:12,485,2775
2025-05-15 08:59:54,4348,7558
2025-05-15 09:33:15,5093,4843
2025-05-15 09:51:42,2208,4610
2025-05-15 10:55:31,4685,7111
2025-05-15 11:00:30,7373,678
2025-05-15 11:14:22,9955,9913
2025-05-15 11:39:22,5392,423
2025-05-15 12:10:51,714,8776
2025-05-15 12:16:13,2431,8891
2025-05-15 12:35:50,9874,4768
2025-05-15 13:11:53,5526,705
2025-05-15 13:13:28,9262,9397
2025-05-15 13:59:08,9054,9589
2025-05-15 15:38:45,5937,642
2025-05-15 16:11:04,3465,859
2025-05-15 16:24:15,5549,6524
2025-05-15 16:35:34,4502,1659
2025-05-15 17:01:16,8197,8824
2025-05-15 17:30:33,7840,3459
2025-05-15 17:41:07,2545,515
2025-05-15 17:51:38,6305,9713
2025-05-15 18:09:43,4903,8384
2025-05-15 18:52:59,824,4982
2025-05-15 19:14:31,7868,3845
2025-05-15 19:42:57,2246,5433
2025-05-15 21:50:52,6097,5701
2025-05-15 22:06:40,3426,8600
2025-05-15 22:42:28,7736,1329
2025-05-15 22:47:29,1109,2247
2025-05-15 23:10:48,8476,1066
2025-05-15 23:54:54,8271,6152
2025-05-16 00:20:16,9362,8688
2025-05-16 01:00:19,7028,4759
2025-05-16 01:10:54,5907,1231
2025-05-16 01:38:11,2735,6020
2025-05-16 02:46:01,6448,5975
2025-05-16 03:05:07,3424,3401
2025-05-16 03:28:19,2060,7650
2025-05-16 03:42:39,7345,1199
2025-05-16 03:43:19,2704,9249
2025-05-16 04:32:46,7106,1100
2025-05-16 05:12:59,6544,6255
2025-05-16 06:16:59,8283,4165
2025-05-16 06:58:21,3398,8731
2025-05-16 07:12:07,4383,1819
2025-05-16 07:13:07,5659,7782
2025-05-16 07:35:33,6854,3484
2025-05-16 07:43:16,3821,2087
2025-05-16 08:59:05,5225,6755
2025-05-16 09:27:34,7545,7610
2025-05-16 09:56:46,4762,7368
2025-05-16 10:18:03,4171,7965
2025-05-16 10:22:08,6623,924
2025-05-16 10:32:27,6438,2010
2025-05-16 10:40:56,4068,670
2025-05-16 11:43:17,7737,9989
2025-05-16 14:58:54,5735,2331
2025-05-16 15:37:16,8964,6391
2025-05-16 15:38:39,1312,4974
2025-05-16 15:55:58,7584,4747
2025-05-16 16:34:18,9289,5392
2025-05-16 16:48:39,8363,2391
2025-05-16 17:03:38,8376,8934
2025-05-16 17:06:37,9032,3678
2025-05-16 17:18:37,2686,7933
2025-05-16 17:53:33,1512,2490
2025-05-16 18:32:53,8383,2016
2025-05-16 18:50:05,4180,2085
2025-05-16 19:29:31,8320,8797
2025-05-16 20:08:56,8914,4558
2025-05-16 20:31:11,3177,2417
2025-05-16 20:31:37,9782,8035
2025-05-16 20:42:42,2769,4566
2025-05-16 21:23:36,7024,8366
2025-05-16 22:08:46,736,8620
2025-05-16 22:49:37,5701,4976
2025-05-16 22:49:48,5348,9834
2025-05-16 23:54:00,7626,7669
2025-05-17 00:33:53,2703,8428
2025-05-17 02:20:05,3011,9188
2025-05-17 03:35:48,4320,5968
2025-05-17 03:59:52,5557,2157
2025-05-17 04:38:49,633,7899
2025-05-17 05:16:39,4285,2141
2025-05-17 05:24:28,4807,5880
2025-05-17 05:27:14,1941,8458
2025-05-17 05:30:48,1425,4488
2025-05-17 05:41:18,4371,4634
2025-05-17 05:42:24,6445,362
2025-05-17 05:57:12,1345,2412
2025-05-17 06:54:03,3097,8910
2025-05-17 08:22:53,923,2251
2025-05-17 10:04:34,5405,843
2025-05-17 10:11:25,4581,5566
2025-05-17 10:15:47,3888,6807
2025-05-17 10:50:39,6856,7406
2025-05-17 11:05:25,1914,5280
2025-05-17 11:38:49,3934,6359
2025-05-17 11:45:41,7662,1424
2025-05-17 11:55:16,1635,6495
2025-05-17 12:00:55,8049,4939
2025-05-17 12:33:27,1897,5385
2025-05-17 13:47:54,2103,2956
2025-05-17 14:03:53,2189,4671
2025-05-17 14:23:05,5715,1847
2025-05-17 15:35:17,8553,9711
2025-05-17 16:18:55,5240,6139
2025-05-17 17:01:46,4389,3048
2025-05-17 17:05:41,2038,7563
2025-05-17 17:09:40,5599,2223
2025-05-17 17:11:06,2508,196
2025-05-17 18:00:49,2511,9442
2025-05-17 18:01:20,1737,5091
2025-05-17 18:15:19,2607,449
2025-05-17 18:51:56,6869,2283
2025-05-17 19:53:52,7547,3504
2025-05-17 20:09:29,5066,6115
2025-05-17 21:02:28,8388,2665
2025-05-17 21:14:12,3321,6903
2025-05-17 21:18:44,946,1608
2025-05-17 22:33:20,4543,469
2025-05-17 23:18:58,1804,2938
2025-05-17 23:34:05,3764,2311
2025-05-18 00:22:48,7153,4431
2025-05-18 00:26:38,4539,6020
2025-05-18 00:28:16,3320,4955
2025-05-18 00:43:00,7442,8973
2025-05-18 00:43:20,2327,6013
2025-05-18 00:45:46,1254,7844
2025-05-18 00:50:03,6230,7180
2025-05-18 01:43:38,9514,85
2025-05-18 04:14:32,8689,6529
2025-05-18 04:43:04,912,1364
2025-05-18 04:45:18,8242,2105
2025-05-18 06:48:28,8057,7768
2025-05-18 07:51:53,106,1647
2025-05-18 07:54:02,134,5711
2025-05-18 08:22:53,2357,9459
2025-05-18 08:53:04,5769,9932
2025-05-18 09:04:55,1964,8568
2025-05-18 09:38:48,8984,1756
2025-05-18 10:02:06,9354,2378
2025-05-18 10:54:37,6920,7646
2025-05-18 11:05:32,30,9651
2025-05-18 11:14:22,2799,6678
2025-05-18 12:17:55,4210,9154
2025-05-18 12:54:37,7196,2291
2025-05-18 13:03:27,4988,7940
2025-05-18 13:10:56,9225,3442
2025-05-18 13:31:56,7500,7678
2025-05-18 13:44:29,8787,5033
2025-05-18 13:58:18,8802,1319
2025-05-18 16:13:14,3211,7489
2025-05-18 16:36:55,6144,6135
2025-05-18 17:06:02,9847,4837
2025-05-18 18:14:01,5147,2263
2025-05-18 18:35:53,5936,8488
2025-05-18 18:44:00,9706,5744
2025-05-18 18:50:10,9427,1666
2025-05-18 19:37:37,9511,3390
2025-05-18 19:47:51,519,6228
2025-05-18 21:02:23,3119,9341
2025-05-18 21:13:42,166,3023
2025-05-18 22:09:25,5806,3436
2025-05-18 22:44:49,4115,7875
2025-05-18 22:59:06,5259,7906
2025-05-18 23:54:23,6657,7103
2025-05-18 23:56:54,3885,4255
2025-05-19 00:50:48,9607,4834
2025-05-19 00:53:34,2450,5880
2025-05-19 01:17:49,2889,995
2025-05-19 03:09:44,9640,4624
2025-05-19 04:11:05,3161,3153
2025-05-19 04:36:56,6845,4800
2025-05-19 05:31:51,6256,7837
2025-05-19 06:01:06,9175,9674
2025-05-19 06:17:04,9573,131
2025-05-19 06:52:34,2178,1360
2025-05-19 07:22:10,8041,9729
2025-05-19 07:34:24,1386,3957
2025-05-19 08:36:53,9890,2015
2025-05-19 09:21:32,5818,5366
2025-05-19 09:25:11,9711,1775
2025-05-19 09:52:53,4321,1108
2025-05-19 10:07:17,4302,253
2025-05-19 11:05:46,4294,1116
2025-05-19 13:05:47,2272,5017
2025-05-19 13:31:03,6754,5993
2025-05-19 14:03:49,6371,1687
2025-05-19 14:40:29,7326,4880
2025-05-19 16:04:55,236,3917
2025-05-19 16:44:58,5619,7550
2025-05-19 17:06:36,9436,4436
2025-05-19 17:16:49,8752,6677
2025-05-19 17:55:20,3526,9786
2025-05-19 18:30:43,5446,9551
2025-05-19 19:23:41,5033,6155
2025-05-19 19:38:50,7050,5878
2025-05-19 19:40:09,5547,5451
2025-05-19 20:09:54,5961,7987
2025-05-19 20:32:54,9323,4841
2025-05-19 20:53:48,7716,8947
2025-05-19 21:00:31,3447,3674
2025-05-19 21:06:46,3832,1544
2025-05-19 21:10:02,3533,8465
2025-05-19 21:35:34,3046,6796
2025-05-19 22:22:37,4761,9902
2025-05-19 22:25:44,2112,7728
2025-05-19 23:06:25,5982,1946
2025-05-19 23:21:57,7871,7488
2025-05-19 23:47:05,5863,8167
2025-05-20 00:09:46,8242,1947
2025-05-20 00:48:05,7060,6515
2025-05-20 01:31:56,5377,1245
2025-05-20 01:35:29,6046,2514
2025-05-20 02:44:52,2522,7218
2025-05-20 02:56:24,3007,4523
2025-05-20 03:55:05,5712,1963
2025-05-20 04:22:28,2979,4046
2025-05-20 05:10:31,2474,3759
2025-05-20 05:15:06,5754,109
2025-05-20 06:15:06,2258,8634
2025-05-20 06:51:01,6687,4917
2025-05-20 07:24:25,3118,9978
2025-05-20 07:29:15,7719,3985
2025-05-20 07:34:00,1930,710
2025-05-20 08:00:11,9473,2898
2025-05-20 08:07:14,765,7999
2025-05-20 08:07:33,4943,461
2025-05-20 09:06:26,4578,7826
2025-05-20 09:20:19,9848,4172
2025-05-20 09:56:25,3372,9912
2025-05-20 10:51:19,5207,4084
2025-05-20 11:18:40,569,64
2025-05-20 11:21:34,4582,720
2025-05-20 12:03:36,8729,1208
2025-05-20 12:08:15,1967,5939
2025-05-20 12:42:12,6222,3327
2025-05-20 13:08:24,3280,4357
2025-05-20 13:23:11,8381,6613
2025-05-20 13:40:01,6107,6561
2025-05-20 14:22:23,8740,3429
2025-05-20 14:35:45,8371,2170
2025-05-20 14:47:51,6527,2313
2025-05-20 14:57:19,7818,2136
2025-05-20 15:19:38,9670,6041
2025-05-20 15:45:27,1152,1949
2025-05-20 15:55:38,5735,1097
2025-05-20 16:05:04,1300,2330
2025-05-20 16:54:43,7137,1260
2025-05-20 17:20:45,3248,9986
2025-05-20 17:21:48,8909,3375
2025-05-20 18:01:36,1978,8414
2025-05-20 18:38:04,9263,3166
2025-05-20 19:23:30,5168,7043
2025-05-20 20:12:26,6209,7068
2025-05-20 20:37:12,1459,5619
2025-05-20 20:48:36,9956,8510
2025-05-20 22:13:26,5116,1130
2025-05-20 23:52:49,1525,1677
2025-05-21 00:17:36,5926,9411
2025-05-21 02:55:50,4161,5675
2025-05-21 03:21:11,9018,7561
2025-05-21 03:42:56,9616,4897
2025-05-21 04:35:56,4087,5221
2025-05-21 05:43:09,3889,4511
2025-05-21 05:48:54,9416,5347
2025-05-21 06:05:58,1150,6300
2025-05-21 06:43:58,5135,6330
2025-05-21 08:07:17,6788,2122
2025-05-21 08:13:06,1101,2934
2025-05-21 09:02:07,1560,8198
2025-05-21 09:05:03,572,628
2025-05-21 09:33:19,9712,3563
2025-05-21 09:42:57,2240,91
2025-05-21 10:03:08,8981,3102
2025-05-21 12:05:55,9009,9932
2025-05-21 12:41:25,1423,821
2025-05-21 13:13:31,2653,2609
2025-05-21 13:16:08,5077,4910
2025-05-21 13:21:31,6534,5488
2025-05-21 15:30:59,5355,7193
2025-05-21 16:00:48,5018,8043
2025-05-21 16:28:40,4281,2981
2025-05-21 16:29:06,3168,4701
2025-05-21 17:33:51,8785,154
2025-05-21 18:14:06,9013,4717
2025-05-21 19:24:28,1284,347
2025-05-21 19:51:47,9471,3631
2025-05-21 20:25:33,6490,5599
2025-05-21 21:04:03,2569,9062
2025-05-21 21:16:17,6393,2132
2025-05-21 21:37:37,3595,6830
2025-05-21 22:09:56,5958,6396
2025-05-21 22:11:20,9752,2203
2025-05-21 22:27:38,5495,1956
2025-05-21 23:50:41,1647,6558
2025-05-22 00:00:38,9003,4900
2025-05-22 00:28:29,6688,9938
2025-05-22 00:47:11,7006,5627
2025-05-22 01:19:19,4569,1424
2025-05-22 01:34:22,8353,304
2025-05-22 01:52:22,9421,2014
2025-05-22 02:17:06,9333,1329
2025-05-22 02:50:21,667,9906
2025-05-22 03:21:49,3337,7160
2025-05-22 04:27:09,6386,3954
2025-05-22 07:28:14,7231,7442
2025-05-22 08:54:09,9933,910
2025-05-22 09:04:47,5173,7766
2025-05-22 10:15:42,7503,9639
2025-05-22 10:29:26,1917,8536
2025-05-22 10:31:10,9747,7641
