timestamp,origem,destino
2025-05-15 00:58:08,9688,6438
2025-05-15 02:41:24,4514,3211
2025-05-15 03:01:02,3164,2823
2025-05-15 06:31:58,2046,9839
2025-05-15 07:11:37,2032,1474
2025-05-15 09:06:19,2842,3805
2025-05-15 10:46:33,2177,5844
2025-05-15 15:10:23,9674,6857
2025-05-15 15:10:30,5525,1770
2025-05-15 15:31:55,9826,5183
2025-05-15 15:39:33,8067,7654
2025-05-15 17:19:47,8786,65
2025-05-15 17:42:08,2577,867
2025-05-15 21:54:10,9301,7364
2025-05-15 22:59:55,4894,7917
2025-05-15 23:51:51,1200,1051
2025-05-16 00:35:10,86,7059
2025-05-16 01:02:35,2497,2566
2025-05-16 01:49:53,7658,837
2025-05-16 02:46:35,7756,2185
2025-05-16 02:56:22,5898,8585
2025-05-16 03:01:48,9087,3585
2025-05-16 03:11:42,4151,7592
2025-05-16 04:33:31,7767,8452
2025-05-16 10:11:17,2522,9627
2025-05-16 10:16:03,6864,6750
2025-05-16 13:18:31,303,2299
2025-05-16 13:47:11,8726,298
2025-05-16 13:55:20,568,6299
2025-05-16 15:53:46,37,4514
2025-05-16 16:37:27,5873,2941
2025-05-16 17:04:35,8228,8490
2025-05-16 17:43:13,8217,386
2025-05-16 18:15:11,7343,4994
2025-05-16 19:20:44,3001,5496
2025-05-16 20:00:03,2789,2665
2025-05-16 23:34:05,7992,7141
2025-05-16 23:57:06,3855,4732
2025-05-17 00:23:09,7065,7298
2025-05-17 01:54:56,1310,8861
2025-05-17 03:45:13,7002,2591
2025-05-17 03:57:03,5543,9115
2025-05-17 05:58:32,9841,5015
2025-05-17 06:50:26,344,3901
2025-05-17 10:27:13,2934,7647
2025-05-17 14:52:03,1324,2973
2025-05-17 17:10:59,6827,6887
2025-05-17 17:30:23,969,1411
2025-05-17 18:26:54,7954,1409
2025-05-17 19:17:14,859,6392
2025-05-17 19:45:54,2653,4241
2025-05-18 01:14:40,7939,3778
2025-05-18 02:39:32,8055,1256
2025-05-18 03:34:21,5811,1201
2025-05-18 03:39:21,3413,4252
2025-05-18 03:41:21,2416,3706
2025-05-18 03:43:21,5811,1201
2025-05-18 03:46:21,3413,4252
2025-05-18 03:50:21,2416,3706
2025-05-18 03:54:21,5811,1201
2025-05-18 03:57:21,3413,4252
2025-05-18 04:02:21,2416,3706
2025-05-18 06:29:25,7168,5042
2025-05-18 09:41:23,797,7113
2025-05-18 12:42:38,8077,3454
2025-05-18 13:40:03,6273,5437
2025-05-18 13:56:51,7979,6966
2025-05-18 14:30:34,7968,9245
2025-05-18 16:04:41,1792,988
2025-05-18 16:29:06,7666,6306
2025-05-18 18:04:43,1307,7059
2025-05-18 19:37:57,2780,6210
2025-05-18 20:53:25,9566,8015
2025-05-18 22:59:55,5026,3475
2025-05-19 05:48:41,2118,1057
2025-05-19 08:53:23,1333,1551
2025-05-19 09:04:13,2472,9541
2025-05-19 11:25:41,4373,9355
2025-05-19 12:22:10,9951,2186
2025-05-19 12:56:08,3826,1542
2025-05-19 14:01:51,2244,951
2025-05-19 15:28:44,2342,3501
2025-05-19 16:12:15,3718,3831
2025-05-19 18:42:32,7621,9298
2025-05-19 21:09:09,2722,7988
2025-05-19 23:26:51,1150,7842
2025-05-19 23:40:52,1314,1239
2025-05-20 01:08:19,4502,3339
2025-05-20 01:08:22,1638,4389
2025-05-20 01:12:11,311,94
2025-05-20 02:37:11,615,4872
2025-05-20 03:51:13,7662,3705
2025-05-20 04:05:13,5941,3423
2025-05-20 06:15:02,5385,7292
2025-05-20 06:21:18,9541,3595
2025-05-20 07:10:25,3991,1517
2025-05-20 08:41:54,6080,2233
2025-05-20 08:44:48,3788,2929
2025-05-20 08:49:48,5837,4927
2025-05-20 08:54:48,6202,1955
2025-05-20 08:59:48,3788,2929
2025-05-20 09:01:48,5837,4927
2025-05-20 09:02:48,6202,1955
2025-05-20 09:07:48,3788,2929
2025-05-20 09:08:48,5837,4927
2025-05-20 09:11:48,6202,1955
2025-05-20 09:44:40,7585,2627
2025-05-20 10:26:16,1204,5295
2025-05-20 15:01:20,1835,3851
2025-05-20 15:11:16,4656,170
2025-05-20 15:14:46,8494,394
2025-05-20 15:58:27,3894,8493
2025-05-20 17:12:11,893,7984
2025-05-20 18:58:43,3866,3285
2025-05-20 21:13:05,551,9182
2025-05-20 22:47:46,6611,3911
2025-05-20 23:03:32,7984,8607
2025-05-20 23:33:32,1713,6932
2025-05-21 00:20:25,224,5404
2025-05-21 02:08:12,65,9743
2025-05-21 03:25:49,1277,4786
2025-05-21 03:47:55,2978,9153
2025-05-21 04:14:26,5265,5917
2025-05-21 05:10:47,9137,2825
2025-05-21 07:11:32,7381,7312
2025-05-21 09:25:14,4853,7775
2025-05-21 10:06:37,4380,2023
2025-05-21 10:47:31,4615,2854
2025-05-21 12:29:55,571,6972
2025-05-21 14:28:30,152,4703
2025-05-21 14:59:00,2548,5766
2025-05-21 15:08:30,1886,703
2025-05-21 19:52:32,4490,56
2025-05-21 20:28:57,7684,4188
2025-05-21 20:39:14,6634,2206
2025-05-22 03:03:35,2300,4290
2025-05-22 03:49:08,7768,3833
2025-05-22 05:35:22,6015,1715
2025-05-22 07:04:39,9834,4806
2025-05-22 07:35:28,7563,3899
2025-05-22 08:23:36,7744,6504
2025-05-22 09:52:22,3181,2377
2025-05-22 11:00:47,1096,8735
2025-05-22 13:03:41,9656,6216
2025-05-22 13:26:11,7190,6244
2025-05-22 13:57:18,2133,664
2025-05-22 13:57:40,3909,6490
2025-05-22 14:57:03,613,9732
2025-05-22 18:14:30,9070,3540
2025-05-22 18:31:10,576,7196
2025-05-22 18:47:58,356,5930
2025-05-22 19:38:27,7087,6295
2025-05-22 20:23:17,3709,9523
2025-05-22 21:57:49,5914,3940
2025-05-22 22:41:44,6016,8713
2025-05-22 23:20:08,3104,5107
2025-05-23 01:01:48,305,72
2025-05-23 02:17:29,2232,4405
2025-05-23 03:28:27,346,3789
2025-05-23 03:46:25,7568,3286
2025-05-23 03:46:40,3824,7134
2025-05-23 03:56:42,9600,9517
2025-05-23 04:18:38,1239,5704
2025-05-23 04:38:21,5470,4819
2025-05-23 05:00:42,2209,3176
2025-05-23 07:57:50,3518,2227
2025-05-23 09:11:11,8545,2079
2025-05-23 09:45:04,1084,3826
2025-05-23 10:15:45,2680,441
2025-05-23 12:04:23,1479,5139
2025-05-23 16:27:34,379,4774
2025-05-23 16:52:35,1981,8164
2025-05-23 17:07:41,6160,120
2025-05-23 17:15:01,5165,3754
2025-05-23 17:16:40,2889,5812
2025-05-23 18:33:49,2865,5438
2025-05-23 19:03:04,6276,6579
2025-05-23 19:55:55,6657,3613
