timestamp,origem,destino
2025-04-01 02:34:02,4946,3392
2025-04-02 01:39:30,7399,428
2025-04-02 12:04:34,6254,5356
2025-04-02 13:11:58,5211,69
2025-04-03 01:52:35,1518,2391
2025-04-04 06:55:53,1465,2852
2025-04-04 07:07:14,3926,1025
2025-04-04 10:42:22,998,3719
2025-04-04 19:39:01,7959,5379
2025-04-05 18:25:53,5656,6758
2025-04-06 09:31:08,1072,7653
2025-04-06 10:24:21,4586,8382
2025-04-07 14:22:50,1944,4376
2025-04-07 20:10:59,2860,7512
2025-04-08 04:42:04,5140,1309
2025-04-08 04:56:46,6910,8966
2025-04-08 12:42:16,1846,5036
2025-04-09 00:40:56,4675,2954
2025-04-09 14:23:09,991,1470
2025-04-10 08:48:31,8987,4242
2025-04-11 01:58:25,7793,5617
2025-04-11 07:02:05,8097,5756
2025-04-11 15:31:24,2265,965
2025-04-12 18:29:52,5587,5605
2025-04-13 10:13:57,7159,3530
2025-04-14 11:17:23,7811,692
2025-04-14 11:24:45,2901,2429
2025-04-15 04:50:51,6546,2528
2025-04-16 08:53:37,1639,2013
2025-04-16 10:37:18,1453,146
2025-04-16 11:44:35,2326,5911
2025-04-16 23:05:21,7190,5266
2025-04-18 00:04:22,1066,1078
2025-04-18 06:11:32,5676,2989
2025-04-18 14:44:21,6896,8954
2025-04-18 20:07:46,6471,4736
2025-04-19 03:31:15,3914,2142
2025-04-19 03:44:25,5411,6611
2025-04-20 02:01:49,943,6350
2025-04-20 03:34:59,6800,7440
2025-04-20 08:34:09,5570,4378
2025-04-20 13:48:50,2379,333
2025-04-20 19:32:43,4373,2334
2025-04-21 11:09:54,7849,2593
2025-04-21 16:18:36,1480,430
2025-04-21 19:36:16,5588,1506
2025-04-22 21:56:45,134,3843
2025-04-24 19:08:41,821,1139
2025-04-24 20:58:47,5242,4703
2025-04-25 09:49:29,8202,5405
2025-04-25 14:27:13,5013,5837
2025-04-25 19:13:04,243,2497
2025-04-27 03:41:40,843,8308
2025-04-27 22:14:55,5623,4650
2025-04-28 09:12:08,4547,6552
2025-04-28 17:15:21,3709,7071
2025-04-28 23:54:23,5132,8435
2025-04-29 02:30:21,5657,2690
2025-04-29 18:41:15,4341,8725
2025-05-01 00:46:19,7570,2488
2025-05-01 17:11:23,6840,1460
2025-05-02 01:09:33,7214,7657
2025-05-02 10:11:17,5995,6557
2025-05-02 15:52:21,5316,8436
2025-05-02 18:44:55,7817,2842
2025-05-02 23:06:12,6466,6911
2025-05-02 23:10:30,6304,74
2025-05-03 06:24:18,582,5694
2025-05-03 12:30:52,3265,6230
2025-05-03 12:36:37,159,7809
2025-05-04 01:15:46,2887,2687
2025-05-04 02:53:40,8818,2479
2025-05-04 16:54:25,5278,2984
2025-05-04 18:38:47,127,2255
2025-05-04 20:51:37,4567,2353
2025-05-05 07:40:33,8378,2899
2025-05-05 07:40:50,6110,7919
2025-05-05 21:15:51,5077,6835
2025-05-06 06:18:08,8600,5793
2025-05-06 09:11:07,6275,1662
2025-05-07 08:37:23,1701,5437
2025-05-08 02:16:56,5464,4232
2025-05-08 04:18:06,629,1129
2025-05-08 11:14:30,6324,409
2025-05-08 13:46:24,8891,8992
2025-05-08 13:52:58,6767,3845
2025-05-08 15:25:46,3146,1904
2025-05-09 00:59:32,3744,5050
2025-05-09 06:13:23,8451,7960
2025-05-09 07:31:31,3083,2445
2025-05-09 08:31:03,3425,5124
2025-05-10 11:05:59,8749,1952
2025-05-10 15:57:00,5790,5575
2025-05-10 16:25:34,5505,3737
2025-05-11 09:13:29,6066,6760
2025-05-12 13:22:55,3807,1761
2025-05-12 14:33:32,1136,1317
2025-05-15 04:07:27,3327,1378
2025-05-15 05:35:51,5313,7426
2025-05-15 09:34:16,836,8824
2025-05-15 16:19:47,5562,3994
2025-05-16 12:26:14,6077,3960
2025-05-16 23:24:39,5605,5732
2025-05-17 13:33:06,6630,637
2025-05-17 15:17:09,7255,2537
2025-05-18 17:53:34,4498,6916
2025-05-19 19:24:16,7785,3276
2025-05-19 21:14:53,1563,2673
2025-05-20 00:30:28,7968,7518
2025-05-20 03:21:07,4868,6405
2025-05-20 09:41:22,3217,8514
2025-05-21 04:46:23,4292,7353
2025-05-21 17:50:43,6141,838
2025-05-22 21:00:27,1470,1811
2025-05-23 06:33:36,94,7967
2025-05-23 20:16:00,523,276
2025-05-25 02:10:47,4048,7798
2025-05-26 03:05:35,4609,6920
2025-05-26 18:35:46,3900,3688
2025-05-27 06:58:10,1206,4914
2025-05-28 05:39:22,7427,7113
2025-05-28 21:37:08,8431,6813
2025-05-30 02:21:11,6659,6770
2025-05-30 03:20:08,3787,4113
2025-05-30 11:29:10,5274,183
2025-05-30 14:48:24,1341,2819
2025-05-30 15:09:38,2374,2823
2025-05-31 08:11:41,7156,8155
2025-05-31 08:12:41,1631,1077
2025-05-31 08:20:41,1631,1077
2025-05-31 08:26:41,1631,1077
2025-05-31 08:30:41,6490,7634
2025-05-31 08:35:41,6490,7634
2025-05-31 08:43:41,6490,7634
2025-05-31 08:44:41,1180,3358
2025-05-31 08:50:41,1180,3358
2025-05-31 08:56:41,1180,3358
2025-05-31 08:57:41,850,6472
2025-05-31 08:59:41,850,6472
2025-05-31 09:05:41,850,6472
2025-05-31 09:13:41,850,6472
2025-05-31 09:14:41,850,6472
2025-05-31 09:21:41,4974,1480
2025-05-31 09:25:41,4974,1480
2025-05-31 09:26:41,4974,1480
2025-05-31 09:33:41,4974,1480
2025-05-31 09:37:41,4974,1480
