timestamp,origem,destino
2025-05-15 00:00:47,566,558
2025-05-15 00:00:52,2198,74
2025-05-15 00:02:21,1878,440
2025-05-15 00:03:24,3323,2933
2025-05-15 00:06:38,973,2519
2025-05-15 00:10:29,654,2732
2025-05-15 00:12:03,1200,1794
2025-05-15 00:13:00,4953,3966
2025-05-15 00:20:28,742,3437
2025-05-15 00:21:26,1612,1169
2025-05-15 00:21:34,331,1097
2025-05-15 00:21:49,2818,2410
2025-05-15 00:22:09,2986,770
2025-05-15 00:22:10,125,4534
2025-05-15 00:28:40,2304,1449
2025-05-15 00:29:55,1279,2161
2025-05-15 00:31:36,700,4905
2025-05-15 00:33:24,2012,1197
2025-05-15 00:33:33,4006,700
2025-05-15 00:36:04,3628,4592
2025-05-15 00:36:29,3560,1898
2025-05-15 00:41:57,3505,3183
2025-05-15 00:43:56,4728,3293
2025-05-15 00:48:08,1827,79
2025-05-15 00:50:45,1811,2648
2025-05-15 00:53:00,4144,2748
2025-05-15 00:56:16,3032,1037
2025-05-15 00:57:29,1347,876
2025-05-15 01:00:33,1008,4479
2025-05-15 01:00:54,4203,2763
2025-05-15 01:01:11,4978,3486
2025-05-15 01:01:55,3266,48
2025-05-15 01:02:27,3323,3690
2025-05-15 01:06:20,3083,3596
2025-05-15 01:10:14,1320,1550
2025-05-15 01:10:35,2043,1143
2025-05-15 01:11:38,4218,2667
2025-05-15 01:13:17,2983,3455
2025-05-15 01:13:54,2095,4299
2025-05-15 01:20:27,145,607
2025-05-15 01:20:30,4610,1590
2025-05-15 01:20:30,2474,1439
2025-05-15 01:21:36,4710,2939
2025-05-15 01:23:31,4991,832
2025-05-15 01:25:09,4429,3259
2025-05-15 01:28:16,551,4254
2025-05-15 01:32:45,4987,3170
2025-05-15 01:34:36,1939,2802
2025-05-15 01:34:38,362,3563
2025-05-15 01:36:14,3629,4691
2025-05-15 01:38:34,937,3234
2025-05-15 01:42:18,1946,2222
2025-05-15 01:43:55,3058,2371
2025-05-15 01:44:18,927,3459
2025-05-15 01:44:21,1357,1235
2025-05-15 01:46:25,4408,3777
2025-05-15 01:46:28,3529,1830
2025-05-15 01:47:51,468,1396
2025-05-15 01:49:25,3811,857
2025-05-15 01:49:33,4834,1412
2025-05-15 01:49:49,4360,2877
2025-05-15 01:51:45,1416,1326
2025-05-15 01:56:01,1837,3861
2025-05-15 01:56:51,3765,1574
2025-05-15 01:59:09,3490,3979
2025-05-15 02:00:00,1053,2622
2025-05-15 02:00:10,1236,54
2025-05-15 02:00:19,1924,3093
2025-05-15 02:00:20,4897,1275
2025-05-15 02:03:02,1035,3563
2025-05-15 02:05:54,3837,3901
2025-05-15 02:05:58,2749,1669
2025-05-15 02:07:53,4797,249
2025-05-15 02:10:52,3775,3712
2025-05-15 02:11:49,3677,4074
2025-05-15 02:14:40,4153,3862
2025-05-15 02:14:52,335,3102
2025-05-15 02:15:56,3529,3573
2025-05-15 02:16:05,2881,2711
2025-05-15 02:17:51,1055,1954
2025-05-15 02:18:18,495,2032
2025-05-15 02:19:08,1175,1314
2025-05-15 02:19:23,2385,1499
2025-05-15 02:20:35,3295,4617
2025-05-15 02:22:17,1687,516
2025-05-15 02:23:13,2350,2216
2025-05-15 02:27:22,4003,2767
2025-05-15 02:28:26,3687,128
2025-05-15 02:29:17,3902,3770
2025-05-15 02:29:28,431,4595
2025-05-15 02:29:41,1938,3952
2025-05-15 02:32:16,4689,569
2025-05-15 02:33:50,3989,402
2025-05-15 02:35:19,3398,2825
2025-05-15 02:36:40,1643,4839
2025-05-15 02:36:41,2060,489
2025-05-15 02:37:42,154,1565
2025-05-15 02:40:31,989,2297
2025-05-15 02:41:25,4671,2799
2025-05-15 02:46:53,4479,4417
2025-05-15 02:47:51,4720,4763
2025-05-15 02:51:40,2366,434
2025-05-15 02:51:55,4843,3916
2025-05-15 02:52:30,2707,107
2025-05-15 02:53:00,1822,3896
2025-05-15 02:53:50,3281,3639
2025-05-15 02:55:07,1580,473
2025-05-15 02:57:38,3802,1546
2025-05-15 02:57:46,3701,3863
