timestamp,origem,destino
2025-05-15 00:01:02,3165,3461
2025-05-15 00:01:07,320,1065
2025-05-15 00:01:17,3349,4341
2025-05-15 00:03:25,2443,3707
2025-05-15 00:04:53,2516,337
2025-05-15 00:05:08,1511,1823
2025-05-15 00:09:22,800,3728
2025-05-15 00:10:49,4006,3078
2025-05-15 00:18:56,4456,4608
2025-05-15 00:19:00,47,2409
2025-05-15 00:22:31,764,492
2025-05-15 00:24:41,4414,3551
2025-05-15 00:27:15,3714,2321
2025-05-15 00:27:42,492,3475
2025-05-15 00:28:41,1687,1113
2025-05-15 00:31:10,2101,4417
2025-05-15 00:35:12,2739,3674
2025-05-15 00:36:45,2989,1493
2025-05-15 00:37:33,3521,4733
2025-05-15 00:39:00,2709,4749
2025-05-15 00:39:46,1710,605
2025-05-15 00:42:57,244,2121
2025-05-15 00:43:37,4040,1346
2025-05-15 00:49:34,4964,1973
2025-05-15 00:52:40,4076,2308
2025-05-15 00:54:04,4529,4402
2025-05-15 00:58:35,1031,454
2025-05-15 00:59:02,3024,2947
2025-05-15 01:00:22,2709,2001
2025-05-15 01:00:24,4677,3059
2025-05-15 01:00:54,1888,802
2025-05-15 01:06:20,2576,2788
2025-05-15 01:09:39,2433,1386
2025-05-15 01:10:42,4856,1858
2025-05-15 01:11:15,3987,4499
2025-05-15 01:17:09,1440,4231
2025-05-15 01:18:25,615,2391
2025-05-15 01:19:50,2837,213
2025-05-15 01:20:00,378,3368
2025-05-15 01:21:33,2068,1808
2025-05-15 01:22:31,3308,1499
2025-05-15 01:23:04,1878,2460
2025-05-15 01:25:27,909,2814
2025-05-15 01:25:33,1688,3867
2025-05-15 01:29:17,1937,2641
2025-05-15 01:34:11,4544,1804
2025-05-15 01:35:07,3003,3116
2025-05-15 01:35:10,3359,352
2025-05-15 01:38:23,4392,2202
2025-05-15 01:43:58,4938,59
2025-05-15 01:45:21,3093,1066
2025-05-15 01:45:52,3123,504
2025-05-15 01:45:54,3215,1279
2025-05-15 01:47:21,4870,217
2025-05-15 01:48:51,155,4059
2025-05-15 01:54:28,3206,4506
2025-05-15 01:58:40,926,2504
2025-05-15 01:59:41,883,4608
2025-05-15 02:03:08,74,1330
2025-05-15 02:03:20,4474,3689
2025-05-15 02:03:23,4819,3553
2025-05-15 02:03:42,4622,3586
2025-05-15 02:05:13,4017,2583
2025-05-15 02:05:43,3876,4707
2025-05-15 02:05:51,2419,2252
2025-05-15 02:06:32,90,71
2025-05-15 02:08:07,4841,1784
2025-05-15 02:08:37,3139,3439
2025-05-15 02:09:34,4348,3291
2025-05-15 02:11:02,3861,336
2025-05-15 02:12:09,1391,2769
2025-05-15 02:12:26,2647,113
2025-05-15 02:15:19,3889,984
2025-05-15 02:17:32,3904,4389
2025-05-15 02:17:58,4194,1530
2025-05-15 02:18:52,4699,273
2025-05-15 02:20:03,3776,237
2025-05-15 02:20:24,2125,4093
2025-05-15 02:21:46,3480,2995
2025-05-15 02:21:56,1889,3673
2025-05-15 02:22:54,2118,3443
2025-05-15 02:27:56,2428,3130
2025-05-15 02:28:20,3188,2559
2025-05-15 02:29:38,1985,46
2025-05-15 02:29:47,4263,729
2025-05-15 02:30:23,4033,942
2025-05-15 02:30:41,3184,2836
2025-05-15 02:32:40,3807,2802
2025-05-15 02:33:44,1331,4526
2025-05-15 02:40:52,2707,4732
2025-05-15 02:42:05,4722,3738
2025-05-15 02:42:33,3900,2007
2025-05-15 02:43:50,3785,1501
2025-05-15 02:46:54,3505,4920
2025-05-15 02:47:42,1004,4312
2025-05-15 02:48:50,866,2464
2025-05-15 02:49:30,1536,3538
2025-05-15 02:49:32,4985,3667
2025-05-15 02:50:06,4824,1740
2025-05-15 02:51:30,2299,133
2025-05-15 02:53:25,2769,3721
2025-05-15 03:00:17,3876,2033
2025-05-15 03:02:47,723,2882
2025-05-15 03:07:17,4314,1171
2025-05-15 03:13:08,3262,86
2025-05-15 03:17:00,1836,2485
2025-05-15 03:20:51,3429,1842
2025-05-15 03:20:52,3419,1361
2025-05-15 03:28:30,2928,474
2025-05-15 03:30:49,1032,1988
2025-05-15 03:31:34,2127,71
2025-05-15 03:33:48,2539,4511
2025-05-15 03:35:27,866,979
2025-05-15 03:44:44,2963,2632
2025-05-15 03:46:49,3877,4064
2025-05-15 03:48:28,3561,4918
2025-05-15 03:48:48,4455,2045
2025-05-15 03:49:43,4674,154
2025-05-15 03:53:30,394,1662
2025-05-15 03:54:36,2034,402
2025-05-15 03:59:14,4974,1491
2025-05-15 04:02:19,810,441
2025-05-15 04:02:38,956,317
2025-05-15 04:06:07,76,2742
2025-05-15 04:07:32,2821,2592
2025-05-15 04:07:43,1370,2431
2025-05-15 04:21:18,4634,3551
2025-05-15 04:21:48,1205,1142
2025-05-15 04:23:34,1891,1251
2025-05-15 04:28:59,4007,1578
2025-05-15 04:35:01,4582,4933
2025-05-15 04:35:14,2834,3125
2025-05-15 04:39:05,3134,1653
2025-05-15 04:42:03,2160,801
2025-05-15 04:44:12,4115,126
2025-05-15 04:44:50,3021,3559
2025-05-15 04:46:33,4548,2316
2025-05-15 04:47:16,2975,4347
2025-05-15 04:47:45,4577,2634
2025-05-15 04:48:30,1652,1524
2025-05-15 04:48:44,4201,1692
2025-05-15 04:55:09,2530,1349
2025-05-15 04:58:03,4718,2789
2025-05-15 05:01:57,3015,2791
2025-05-15 05:02:25,3148,4553
2025-05-15 05:04:22,2138,1343
