timestamp,origem,destino
2025-04-01 03:59:43,4254,3429
2025-04-02 22:31:42,2272,3685
2025-04-03 06:37:38,1758,7376
2025-04-03 11:13:21,1713,4280
2025-04-04 04:31:40,8899,5678
2025-04-04 15:35:39,2062,8153
2025-04-04 21:19:43,921,2580
2025-04-06 01:34:46,8746,8313
2025-04-06 08:37:09,7369,3416
2025-04-09 01:05:29,220,8484
2025-04-10 19:40:55,6094,8396
2025-04-11 03:46:02,8966,1905
2025-04-11 07:01:10,5096,4178
2025-04-11 10:49:40,3032,6029
2025-04-11 15:54:55,4172,1140
2025-04-11 21:25:57,491,4236
2025-04-12 02:35:57,3164,1589
2025-04-12 03:35:13,1530,6030
2025-04-12 10:23:29,1628,4057
2025-04-12 18:35:01,2016,3769
2025-04-13 03:54:38,4469,2106
2025-04-13 04:49:04,3826,3502
2025-04-13 06:50:23,8117,5925
2025-04-13 13:54:56,2617,3506
2025-04-13 21:42:48,6500,2011
2025-04-13 21:46:43,8330,2910
2025-04-13 23:28:23,1924,7054
2025-04-15 21:58:38,2271,6548
2025-04-17 12:48:03,2027,4112
2025-04-17 20:08:23,5365,677
2025-04-18 01:51:59,1866,423
2025-04-19 06:17:36,749,7423
2025-04-19 07:21:01,500,6061
2025-04-20 05:24:14,2932,6962
2025-04-20 21:42:07,6750,8979
2025-04-21 03:12:24,2871,3005
2025-04-22 04:32:51,1125,8180
2025-04-22 15:24:00,1016,6490
2025-04-23 06:55:23,1791,5936
2025-04-23 08:20:23,2481,8681
2025-04-23 14:03:48,6540,7895
2025-04-23 23:32:51,3783,8251
2025-04-24 08:06:01,4736,8085
2025-04-24 12:43:43,7460,4400
2025-04-24 23:06:39,6007,492
2025-04-25 08:06:16,1774,7723
2025-04-25 13:09:12,7259,1206
2025-04-27 05:09:24,7435,3479
2025-04-27 07:21:33,4310,4010
2025-04-29 13:53:38,3728,2200
2025-04-29 13:55:10,8985,463
2025-04-29 17:27:13,8021,4390
2025-04-30 15:07:30,7515,8135
2025-05-01 09:19:02,7846,7236
2025-05-02 08:09:20,248,1240
2025-05-03 11:29:57,117,3581
2025-05-03 22:39:21,2438,7923
2025-05-03 22:46:41,2653,1547
2025-05-04 00:41:05,7741,4064
2025-05-04 10:14:24,3996,2984
2025-05-04 11:37:10,1017,3308
2025-05-04 12:02:55,3734,386
2025-05-04 23:36:07,1733,1425
2025-05-05 20:41:45,6251,7915
2025-05-06 01:52:00,5926,6438
2025-05-06 19:49:58,8877,8184
2025-05-07 04:14:06,1854,3525
2025-05-07 12:41:11,197,4184
2025-05-08 04:38:19,3202,7809
2025-05-08 09:23:12,1663,2500
2025-05-08 13:01:51,2031,2686
2025-05-09 04:59:27,1278,1048
2025-05-09 11:21:32,8720,6846
2025-05-09 20:50:04,3248,5499
2025-05-10 00:18:35,1460,5807
2025-05-10 02:56:30,2179,279
2025-05-10 18:35:38,4861,5302
2025-05-12 04:01:38,2937,2002
2025-05-12 20:19:49,3704,3511
2025-05-13 00:09:41,5492,4405
2025-05-13 03:12:09,60,6976
2025-05-14 05:01:32,3719,4971
2025-05-14 20:46:08,8415,2186
2025-05-16 01:58:39,5980,2107
2025-05-16 03:21:47,2549,6915
2025-05-16 22:37:05,88,5583
2025-05-17 03:26:09,2815,5923
2025-05-17 11:34:24,6863,731
2025-05-17 13:07:38,2646,674
2025-05-17 21:06:21,2603,3268
2025-05-18 06:52:20,488,7645
2025-05-19 17:00:00,6986,4720
2025-05-20 09:44:22,7017,2180
2025-05-20 09:58:02,792,4795
2025-05-22 02:46:48,4501,8222
2025-05-22 09:11:33,6780,4407
2025-05-24 00:25:59,8901,4257
2025-05-25 09:28:18,541,5559
2025-05-25 18:53:37,2757,7706
2025-05-26 18:54:44,8247,7841
2025-05-26 19:59:48,2598,8529
2025-05-27 02:19:23,4520,6776
2025-05-27 04:31:43,3387,6766
2025-05-27 11:01:49,850,250
2025-05-28 01:15:02,3859,2751
2025-05-28 06:32:23,1479,161
2025-05-28 23:57:05,6220,3238
2025-05-29 03:14:22,5776,6721
2025-05-29 15:58:01,2337,2049
2025-05-30 18:13:06,5455,3577
2025-05-31 01:53:14,7918,1516
2025-05-31 10:23:14,7179,1215
2025-05-31 13:40:57,6026,6287
2025-05-31 18:42:32,8256,723
