timestamp,origem,destino
2025-05-15 00:04:52,1911,3797
2025-05-15 00:07:40,4405,4553
2025-05-15 00:08:33,1073,267
2025-05-15 00:19:09,4798,1117
2025-05-15 00:19:59,1324,927
2025-05-15 00:20:08,408,1211
2025-05-15 00:20:49,285,2563
2025-05-15 00:21:55,2107,3512
2025-05-15 00:23:16,1323,1183
2025-05-15 00:24:41,1691,1534
2025-05-15 00:25:17,2589,1523
2025-05-15 00:30:33,1219,4708
2025-05-15 00:30:55,3179,2509
2025-05-15 00:31:03,3583,1519
2025-05-15 00:31:59,1262,1894
2025-05-15 00:33:35,1633,3303
2025-05-15 00:34:53,2052,2779
2025-05-15 00:35:00,2802,910
2025-05-15 00:36:42,3699,655
2025-05-15 00:39:19,2688,4208
2025-05-15 00:39:26,3304,299
2025-05-15 00:40:09,587,1180
2025-05-15 00:41:33,4341,2286
2025-05-15 00:47:19,4428,1759
2025-05-15 00:51:05,2262,4591
2025-05-15 00:52:31,1383,1216
2025-05-15 00:53:23,3805,707
2025-05-15 00:58:27,1337,430
2025-05-15 00:59:09,4991,4811
2025-05-15 01:02:27,3867,2869
2025-05-15 01:06:04,4933,3927
2025-05-15 01:08:34,1227,1925
2025-05-15 01:09:30,1320,1355
2025-05-15 01:09:56,2720,3842
2025-05-15 01:16:15,3711,518
2025-05-15 01:17:59,3743,4560
2025-05-15 01:26:13,2065,1698
2025-05-15 01:29:11,2150,1683
2025-05-15 01:31:22,4229,4286
2025-05-15 01:35:02,2298,149
2025-05-15 01:35:52,2019,4197
2025-05-15 01:37:35,2863,728
2025-05-15 01:38:15,4593,4707
2025-05-15 01:38:59,3447,3300
2025-05-15 01:39:10,2755,4650
2025-05-15 01:39:17,2507,2197
2025-05-15 01:43:00,2117,2699
2025-05-15 01:44:52,1940,3023
2025-05-15 01:44:55,2484,2650
2025-05-15 01:46:11,4064,905
2025-05-15 01:46:19,3932,1479
2025-05-15 01:46:48,1794,4788
2025-05-15 01:49:46,2163,1892
2025-05-15 01:52:07,2215,3422
2025-05-15 01:53:17,1996,865
2025-05-15 01:56:07,553,4965
2025-05-15 01:56:09,4151,335
2025-05-15 01:56:39,4004,572
2025-05-15 01:57:01,1550,2606
2025-05-15 01:57:48,3754,2988
2025-05-15 01:59:35,416,4316
2025-05-15 02:04:14,1080,4343
2025-05-15 02:11:44,2617,687
2025-05-15 02:12:16,4981,890
2025-05-15 02:14:42,3670,1737
2025-05-15 02:17:18,533,3866
2025-05-15 02:20:06,2576,4153
2025-05-15 02:20:53,2943,1279
2025-05-15 02:21:09,4426,2587
2025-05-15 02:21:20,1104,4937
2025-05-15 02:21:32,2671,3330
2025-05-15 02:21:44,3855,3700
2025-05-15 02:27:49,3034,588
2025-05-15 02:31:14,2777,1926
2025-05-15 02:31:19,2595,1444
2025-05-15 02:32:31,2841,4935
2025-05-15 02:32:38,184,2614
2025-05-15 02:36:18,4556,2799
2025-05-15 02:37:11,722,4615
2025-05-15 02:42:21,3621,1180
2025-05-15 02:42:37,1784,1148
2025-05-15 02:45:41,1109,2069
2025-05-15 02:54:14,1675,4834
2025-05-15 02:57:47,3956,3141
2025-05-15 02:58:08,4993,4344
2025-05-15 03:02:39,4961,108
2025-05-15 03:04:26,2207,538
2025-05-15 03:05:38,2457,347
2025-05-15 03:06:32,55,4972
2025-05-15 03:07:16,1740,4039
2025-05-15 03:08:00,817,1847
2025-05-15 03:08:30,1550,4630
2025-05-15 03:08:51,3913,4337
2025-05-15 03:13:47,982,4398
2025-05-15 03:17:23,237,2804
2025-05-15 03:22:36,553,643
2025-05-15 03:23:39,1224,4904
2025-05-15 03:27:49,4615,1768
2025-05-15 03:28:42,1587,1111
2025-05-15 03:29:42,3345,4214
2025-05-15 03:30:58,4960,4264
2025-05-15 03:35:51,3437,2296
2025-05-15 03:38:22,2898,2804
2025-05-15 03:39:06,255,4730
2025-05-15 03:41:44,3303,230
2025-05-15 03:46:48,1932,694
2025-05-15 03:47:50,4684,586
2025-05-15 03:48:06,4370,3172
2025-05-15 03:49:11,2338,2695
2025-05-15 03:52:41,2402,2605
2025-05-15 03:52:42,4975,3832
2025-05-15 03:54:23,894,1117
2025-05-15 03:54:28,39,1771
2025-05-15 03:54:33,176,4148
2025-05-15 03:54:39,920,69
2025-05-15 03:55:09,878,1386
2025-05-15 03:56:03,3129,1115
2025-05-15 03:57:39,3411,453
2025-05-15 03:59:54,345,2074
2025-05-15 04:01:09,1811,3166
2025-05-15 04:03:46,378,623
