timestamp,origem,destino
2025-05-15 00:36:46,4740,202
2025-05-15 00:39:40,3917,672
2025-05-15 00:54:47,1516,4486
2025-05-15 01:15:36,442,4769
2025-05-15 01:18:53,4180,2988
2025-05-15 01:59:59,3970,3544
2025-05-15 02:29:43,915,2920
2025-05-15 02:57:52,4191,2771
2025-05-15 03:10:57,393,982
2025-05-15 03:34:33,2193,3352
2025-05-15 04:02:35,1136,2030
2025-05-15 04:45:32,3852,2042
2025-05-15 04:53:42,3757,860
2025-05-15 05:05:32,3898,3691
2025-05-15 05:28:21,464,290
2025-05-15 05:29:35,4417,1370
2025-05-15 06:00:24,705,1121
2025-05-15 06:18:02,1413,4136
2025-05-15 06:32:57,2699,131
2025-05-15 07:03:34,1002,3428
2025-05-15 07:16:25,3269,1683
2025-05-15 07:19:11,1179,3596
2025-05-15 07:37:21,1281,4468
2025-05-15 07:49:46,1550,3540
2025-05-15 08:24:54,1873,4438
2025-05-15 08:25:16,2019,4928
2025-05-15 09:10:20,4798,508
2025-05-15 09:11:51,1950,2123
2025-05-15 09:18:07,3701,2049
2025-05-15 09:23:39,1530,811
2025-05-15 09:25:22,1269,219
2025-05-15 09:37:12,4627,4530
2025-05-15 09:42:41,4840,3073
2025-05-15 10:00:59,3122,3287
2025-05-15 10:13:55,2492,1298
2025-05-15 10:48:16,746,1126
2025-05-15 11:04:58,4440,1469
2025-05-15 11:06:21,311,1082
2025-05-15 11:38:15,2383,5000
2025-05-15 11:47:52,1457,1306
2025-05-15 11:52:01,2028,2739
2025-05-15 12:08:22,1792,482
2025-05-15 12:38:59,1000,1435
2025-05-15 13:07:55,3552,3329
2025-05-15 13:13:53,3843,1507
2025-05-15 13:28:45,2827,4052
2025-05-15 13:43:20,1098,4150
2025-05-15 13:58:54,3087,1879
2025-05-15 14:58:45,3730,3122
2025-05-15 15:13:00,1016,4109
2025-05-15 15:55:02,1627,4325
2025-05-15 15:58:48,4665,2492
2025-05-15 16:05:01,4183,3491
2025-05-15 16:36:33,1204,4539
2025-05-15 16:51:29,1717,1816
2025-05-15 16:56:37,2175,4125
2025-05-15 17:15:20,2713,679
2025-05-15 17:17:43,3006,3744
2025-05-15 17:25:55,1061,3328
2025-05-15 17:30:03,2246,4296
2025-05-15 17:40:08,4665,1728
2025-05-15 17:50:03,422,3911
2025-05-15 18:06:25,2272,992
2025-05-15 18:09:17,2540,557
2025-05-15 18:18:41,4310,903
2025-05-15 18:18:47,338,508
2025-05-15 18:48:36,3314,4081
2025-05-15 19:26:18,4815,567
2025-05-15 19:35:49,2230,3037
2025-05-15 20:25:06,1727,3113
2025-05-15 20:30:39,249,4847
2025-05-15 20:38:17,999,4191
2025-05-15 20:44:00,260,3180
2025-05-15 20:45:16,4005,4728
2025-05-15 20:45:44,4721,3267
2025-05-15 21:00:04,4512,4997
2025-05-15 21:54:23,4192,4472
2025-05-15 21:58:38,2841,1679
2025-05-15 22:06:32,2069,244
2025-05-15 22:28:16,1383,4447
2025-05-15 22:36:16,762,4076
2025-05-15 22:58:31,3996,732
2025-05-15 23:12:44,4658,1355
2025-05-15 23:57:05,2256,2634
2025-05-16 00:03:58,3020,610
2025-05-16 00:24:47,1532,2003
2025-05-16 00:42:06,180,3123
2025-05-16 00:43:40,1771,1412
2025-05-16 01:01:51,4491,940
2025-05-16 01:11:54,85,504
2025-05-16 01:41:39,3412,4545
2025-05-16 02:03:59,2725,2697
2025-05-16 02:44:48,3498,2760
2025-05-16 03:04:14,2123,366
2025-05-16 03:22:10,3288,4799
2025-05-16 03:54:55,4917,3263
2025-05-16 04:02:12,4013,4465
2025-05-16 04:48:56,4194,1613
2025-05-16 04:50:23,2684,4165
2025-05-16 05:01:05,644,2789
2025-05-16 05:24:12,3071,2629
2025-05-16 05:47:20,4244,3955
2025-05-16 05:50:08,3269,2062
2025-05-16 06:11:46,3643,4000
2025-05-16 07:12:40,2258,3805
2025-05-16 07:19:18,1227,65
2025-05-16 07:24:03,2753,2657
2025-05-16 07:28:39,4219,2343
2025-05-16 08:18:23,66,4742
2025-05-16 08:20:21,727,4098
2025-05-16 09:34:39,2451,39
2025-05-16 09:55:58,3038,2116
2025-05-16 10:31:24,3607,3034
2025-05-16 10:31:49,2185,4750
2025-05-16 10:41:06,3576,2748
2025-05-16 10:48:02,2613,3044
2025-05-16 11:06:50,4452,4965
2025-05-16 11:11:45,1958,4880
2025-05-16 11:12:41,4089,1404
2025-05-16 11:51:18,2511,140
2025-05-16 12:11:10,2674,1823
2025-05-16 12:23:50,439,1444
2025-05-16 12:26:13,4529,2933
2025-05-16 13:04:37,3250,3887
2025-05-16 13:18:31,3345,2021
2025-05-16 13:52:37,745,586
2025-05-16 14:43:50,271,2085
2025-05-16 14:47:08,585,666
2025-05-16 15:10:58,3054,3916
2025-05-16 15:13:25,2520,4575
2025-05-16 15:24:41,661,2196
2025-05-16 15:37:42,2238,3691
2025-05-16 15:44:09,4905,2520
2025-05-16 16:09:26,4455,1608
2025-05-16 16:17:28,4036,3458
2025-05-16 16:58:23,1456,2066
2025-05-16 17:04:14,4402,4360
2025-05-16 17:05:34,65,69
2025-05-16 17:39:37,3685,2821
2025-05-16 17:44:34,3480,3769
2025-05-16 17:57:08,2749,1085
2025-05-16 18:17:35,3543,3971
2025-05-16 18:25:44,4525,464
2025-05-16 18:56:45,160,2989
2025-05-16 19:03:14,4903,3375
2025-05-16 19:06:32,51,4731
2025-05-16 19:12:42,4011,954
2025-05-16 19:13:03,2814,3588
2025-05-16 19:18:48,1134,195
2025-05-16 19:38:28,4084,622
2025-05-16 19:47:38,3678,584
2025-05-16 20:18:04,3298,4966
2025-05-16 20:49:39,1038,4656
2025-05-16 20:51:22,4775,4219
2025-05-16 21:27:57,4193,4760
2025-05-16 21:41:15,4899,2109
2025-05-16 22:18:24,1271,1537
2025-05-16 22:31:58,4030,4129
2025-05-16 22:47:31,2770,4218
2025-05-16 23:13:06,3536,4109
2025-05-16 23:18:11,4064,1138
2025-05-16 23:39:14,1449,4707
2025-05-17 00:11:51,953,2888
2025-05-17 00:33:48,3470,1915
2025-05-17 00:39:31,431,2103
2025-05-17 00:55:43,2170,143
2025-05-17 01:25:25,4254,2679
2025-05-17 01:56:13,1826,2264
2025-05-17 02:18:07,1426,2494
2025-05-17 02:36:53,4969,807
2025-05-17 04:18:02,211,3796
2025-05-17 04:44:53,240,921
2025-05-17 05:13:53,4892,4203
2025-05-17 05:23:48,2468,3752
2025-05-17 05:56:08,2757,4213
2025-05-17 06:04:03,47,2130
2025-05-17 06:27:53,3605,585
2025-05-17 06:28:21,1578,3653
2025-05-17 06:35:04,1482,1876
2025-05-17 06:35:49,4772,1319
2025-05-17 06:43:41,33,767
2025-05-17 07:06:58,1853,1414
2025-05-17 07:21:29,2696,3140
2025-05-17 07:43:56,960,4856
2025-05-17 08:30:59,1188,33
2025-05-17 09:15:55,2044,4570
2025-05-17 09:39:35,2970,4000
2025-05-17 10:00:47,316,1356
2025-05-17 10:17:29,4675,3272
2025-05-17 10:23:49,105,3571
2025-05-17 11:05:14,2811,1154
2025-05-17 11:07:57,1245,3341
2025-05-17 11:14:41,2392,492
2025-05-17 11:15:36,175,4425
2025-05-17 11:53:13,3725,843
2025-05-17 13:35:12,155,4378
2025-05-17 14:10:31,4267,3431
2025-05-17 14:40:18,4359,1778
2025-05-17 15:42:59,3847,1817
2025-05-17 15:51:34,2857,2218
2025-05-17 16:20:44,4820,2124
2025-05-17 16:41:24,1058,204
2025-05-17 17:06:47,750,2837
2025-05-17 18:09:22,2027,3449
2025-05-17 18:14:19,2469,2635
2025-05-17 18:34:01,1545,4393
2025-05-17 18:45:53,1598,4863
2025-05-17 18:47:24,4394,50
2025-05-17 18:48:57,4493,2364
2025-05-17 18:49:47,142,4569
2025-05-17 19:33:21,2030,3879
2025-05-17 19:36:59,2267,296
2025-05-17 19:53:49,2833,277
2025-05-17 19:56:18,891,3028
2025-05-17 20:03:39,3339,2869
2025-05-17 20:17:03,1604,3263
2025-05-17 20:37:20,3724,3665
2025-05-17 21:07:53,3499,3431
2025-05-17 21:09:41,2218,2241
2025-05-17 21:10:14,4024,265
2025-05-17 21:20:26,4877,1180
2025-05-17 21:33:41,182,2041
2025-05-17 21:36:54,3620,1026
2025-05-17 21:40:29,1597,265
2025-05-17 22:00:32,1801,1064
2025-05-17 22:36:25,4474,1613
2025-05-17 23:05:50,4984,1128
2025-05-17 23:18:26,1283,2864
2025-05-17 23:53:55,4639,3885
2025-05-18 00:12:20,4767,1693
2025-05-18 00:30:11,1624,476
2025-05-18 01:25:02,2633,3336
2025-05-18 04:03:53,2604,4432
2025-05-18 04:16:50,3171,2266
2025-05-18 04:32:32,1220,2231
2025-05-18 04:47:12,3318,869
2025-05-18 04:52:26,3157,4967
2025-05-18 04:53:57,2138,2894
2025-05-18 05:10:17,770,323
2025-05-18 05:12:12,1171,1555
2025-05-18 05:28:39,1145,1117
2025-05-18 05:41:40,2528,840
