timestamp,origem,destino
2025-05-15 02:39:31,7974,8889
2025-05-15 02:46:27,6245,4665
2025-05-15 03:33:14,4526,3661
2025-05-15 04:35:57,1222,3111
2025-05-15 08:52:30,5741,200
2025-05-15 09:00:20,4458,4538
2025-05-15 09:12:00,383,8565
2025-05-15 10:20:22,6531,3965
2025-05-15 13:54:16,6946,3101
2025-05-15 14:49:27,2794,8846
2025-05-15 15:24:55,9525,9944
2025-05-15 17:54:26,3483,2015
2025-05-15 18:54:38,8448,1778
2025-05-15 22:02:11,4659,7111
2025-05-16 00:16:57,5115,7499
2025-05-16 00:32:53,5303,136
2025-05-16 02:06:26,5880,4888
2025-05-16 02:16:06,8135,69
2025-05-16 04:11:43,2849,1910
2025-05-16 06:29:03,2049,5438
2025-05-16 06:32:48,5898,5547
2025-05-16 07:57:13,1141,1236
2025-05-16 08:19:39,8350,1884
2025-05-16 09:22:25,8055,8764
2025-05-16 11:56:53,9908,5380
2025-05-16 12:35:21,7441,480
2025-05-16 12:51:44,2007,607
2025-05-16 16:21:45,9208,2952
2025-05-16 17:09:21,6977,3867
2025-05-16 23:32:38,4769,7064
2025-05-16 23:51:57,7921,4315
2025-05-17 00:22:15,8259,648
2025-05-17 01:37:24,9732,9471
2025-05-17 03:31:50,78,3415
2025-05-17 05:52:45,3809,3478
2025-05-17 05:53:59,4003,6968
2025-05-17 06:03:40,4307,118
2025-05-17 06:28:49,1357,1469
2025-05-17 09:25:42,2652,7177
2025-05-17 10:34:41,6260,1425
2025-05-17 11:15:11,9639,5538
2025-05-17 12:58:48,2706,8288
2025-05-17 21:13:13,2331,6553
2025-05-18 03:48:12,1861,922
2025-05-18 07:17:58,2841,3096
2025-05-18 09:38:46,3593,4781
2025-05-18 14:11:31,3218,8619
2025-05-18 14:18:02,7875,7746
2025-05-18 15:24:48,7882,7335
2025-05-18 16:19:49,2651,3759
2025-05-18 19:12:47,1429,4910
2025-05-18 20:11:00,2011,1981
2025-05-18 20:35:28,538,4246
2025-05-18 23:07:56,5042,6661
2025-05-18 23:28:24,259,2927
2025-05-19 06:32:05,6626,6666
2025-05-19 07:31:59,3824,7265
2025-05-19 08:16:59,8883,1430
2025-05-19 09:36:15,1549,9328
2025-05-19 10:33:07,8478,8857
2025-05-19 11:26:01,7105,1587
2025-05-19 11:43:52,4964,6520
2025-05-19 17:05:37,8634,3062
2025-05-19 18:01:01,7573,6349
2025-05-19 21:32:16,4369,8850
2025-05-19 22:52:40,3967,797
2025-05-19 23:30:45,8551,4231
2025-05-20 00:19:40,1240,5967
2025-05-20 00:32:01,6368,942
2025-05-20 06:30:10,9372,4352
2025-05-20 09:35:49,668,7109
2025-05-20 10:26:06,3954,2034
2025-05-20 10:59:05,4826,9559
2025-05-20 13:49:49,9831,8220
2025-05-20 14:41:34,4578,6548
2025-05-20 15:42:32,8151,2238
2025-05-20 19:52:38,7015,9507
2025-05-20 20:12:53,8736,1055
2025-05-20 21:03:28,1762,7562
2025-05-21 00:42:20,2860,1167
2025-05-21 00:49:25,7839,4042
2025-05-21 01:21:59,7051,455
2025-05-21 01:45:03,6223,1705
2025-05-21 01:45:10,1828,1732
2025-05-21 06:05:18,4328,6260
2025-05-21 07:36:06,9589,3943
2025-05-21 07:51:09,7973,6181
2025-05-21 08:37:36,9867,4145
2025-05-21 11:56:27,7309,5309
2025-05-21 15:07:09,871,9974
2025-05-21 15:21:14,8828,6807
2025-05-21 17:54:34,3606,2550
2025-05-21 18:30:05,3689,3752
2025-05-21 19:00:07,7788,7975
2025-05-21 21:33:07,5547,3851
2025-05-21 23:09:33,5986,9955
2025-05-22 03:39:44,4881,5236
2025-05-22 03:51:39,5275,5968
2025-05-22 04:37:26,7773,7929
2025-05-22 12:00:09,2179,4567
2025-05-22 16:04:55,5381,4778
2025-05-22 16:16:19,2927,1925
2025-05-22 17:32:16,5273,2110
2025-05-22 18:59:30,3881,6032
2025-05-22 19:09:37,4922,2494
2025-05-22 21:53:19,4726,7576
2025-05-23 02:48:55,3421,8143
2025-05-23 02:58:19,8366,9361
2025-05-23 03:38:14,1381,8122
2025-05-23 03:58:05,4903,3613
2025-05-23 06:48:06,2112,2966
2025-05-23 07:24:50,7743,8778
2025-05-23 09:45:01,6219,6862
2025-05-23 10:00:44,8487,8279
2025-05-24 00:49:14,9558,4207
2025-05-24 01:19:41,9146,627
2025-05-24 01:44:26,1443,9738
2025-05-24 02:06:55,6672,6074
2025-05-24 02:07:05,522,1137
2025-05-24 07:19:35,2776,5507
2025-05-24 07:49:04,7790,7859
2025-05-24 08:51:41,6855,9072
2025-05-24 10:28:51,124,8122
2025-05-24 11:34:02,145,2100
2025-05-24 12:55:10,8736,1627
2025-05-24 13:48:45,9897,4518
2025-05-24 14:18:38,3841,6317
2025-05-24 16:03:54,5313,2083
2025-05-24 18:10:26,9879,904
2025-05-24 22:10:08,2049,7973
2025-05-25 02:45:09,3870,9500
2025-05-25 02:51:24,8696,7017
2025-05-25 06:32:09,606,5963
2025-05-25 07:06:32,9009,3571
2025-05-25 07:45:30,1128,8461
2025-05-25 08:13:07,9964,6790
2025-05-25 09:13:05,2245,6764
2025-05-25 09:47:00,8089,5148
2025-05-25 10:07:43,5166,1372
2025-05-25 13:31:16,467,7124
2025-05-25 17:46:01,8696,9789
2025-05-25 18:00:50,1864,4665
2025-05-25 20:08:04,3658,241
2025-05-25 21:54:44,6222,2651
2025-05-25 23:22:43,5878,8129
2025-05-26 00:38:39,2085,2657
2025-05-26 02:01:28,7692,8775
2025-05-26 04:29:39,3990,1544
2025-05-26 06:56:06,4800,3929
2025-05-26 10:21:03,1916,4615
2025-05-26 11:34:41,9739,8949
2025-05-26 12:13:26,8007,9866
2025-05-26 14:40:14,4962,5549
2025-05-26 16:31:15,4429,1019
2025-05-26 17:50:30,4249,4228
2025-05-26 18:14:27,5281,2098
2025-05-26 18:16:47,3717,1446
2025-05-26 21:09:28,9526,4180
2025-05-27 00:23:58,1191,1130
2025-05-27 03:26:40,7264,2759
2025-05-27 06:48:02,3806,2456
2025-05-27 08:44:45,7805,8952
2025-05-27 12:43:40,5033,3446
2025-05-27 14:16:52,6449,812
2025-05-27 22:30:35,5922,9832
2025-05-27 22:54:28,2583,980
2025-05-27 22:58:15,6665,8620
2025-05-28 00:33:23,3660,6881
2025-05-28 04:10:03,4152,3657
2025-05-28 07:12:17,8329,1968
2025-05-28 07:22:31,168,2602
2025-05-28 11:02:15,1197,753
2025-05-28 13:55:00,7327,8794
2025-05-28 14:01:15,9701,2030
2025-05-28 15:54:27,5129,9255
2025-05-28 20:45:23,2936,882
2025-05-29 04:08:38,824,561
2025-05-29 08:36:12,557,4486
2025-05-29 09:15:48,7096,3546
2025-05-29 10:46:10,3528,4672
2025-05-29 11:54:38,5230,1133
2025-05-29 14:05:56,6325,8346
2025-05-29 16:26:45,3263,9468
2025-05-29 16:40:46,6797,6151
2025-05-29 18:33:37,318,8723
2025-05-29 19:38:33,7055,9033
2025-05-30 00:02:31,7311,887
2025-05-30 00:29:19,9237,1211
2025-05-30 04:15:10,2623,401
2025-05-30 10:11:21,7444,6361
2025-05-30 10:51:09,9606,5091
2025-05-30 13:20:41,1730,5046
2025-05-30 13:45:05,8114,1111
2025-05-30 14:47:54,9594,5050
2025-05-30 15:25:24,9159,8729
2025-05-30 17:09:34,7823,9500
2025-05-30 17:15:50,6775,7275
2025-05-30 17:39:05,1022,4394
2025-05-30 17:55:44,8029,9401
2025-05-30 20:18:36,2456,3022
2025-05-30 22:35:00,4540,6499
2025-05-31 00:47:23,9317,7670
2025-05-31 03:13:29,7039,9653
2025-05-31 04:17:20,3187,9059
2025-05-31 05:26:22,2957,3306
2025-05-31 05:59:14,3227,3170
2025-05-31 08:59:52,7128,258
2025-05-31 10:19:42,594,9603
2025-05-31 12:15:00,7676,8600
2025-05-31 16:18:43,2572,8987
2025-05-31 17:25:06,7894,52
2025-05-31 18:09:04,7407,5627
2025-05-31 19:09:45,5007,7323
2025-05-31 21:12:45,3057,5630
2025-05-31 23:06:44,3611,9033
2025-05-31 23:21:29,7853,870
2025-06-01 03:17:36,4449,5871
2025-06-01 04:48:51,7089,5860
2025-06-01 05:40:30,3658,6208
2025-06-01 06:02:25,6861,6194
2025-06-01 06:13:47,5541,1103
2025-06-01 06:20:58,9479,1399
2025-06-01 06:21:58,6589,7106
2025-06-01 06:24:58,710,3344
2025-06-01 06:25:58,9479,1399
2025-06-01 06:27:58,6589,7106
2025-06-01 06:28:58,710,3344
2025-06-01 06:30:58,9479,1399
2025-06-01 06:32:58,6589,7106
2025-06-01 06:37:58,710,3344
2025-06-01 07:10:39,6502,3608
2025-06-01 15:05:41,5369,6315
2025-06-01 16:05:46,6866,2408
2025-06-01 16:56:56,7569,2255
2025-06-01 21:47:26,3068,6778
2025-06-01 23:14:57,9191,7241
2025-06-02 02:32:08,2991,750
2025-06-02 02:45:41,5532,5812
2025-06-02 03:14:01,9044,7811
2025-06-02 08:43:50,5269,6284
2025-06-02 10:05:15,8609,7150
2025-06-02 14:41:52,3234,7347
2025-06-02 16:12:43,1330,1047
2025-06-02 16:59:25,7390,2482
2025-06-02 17:19:17,8008,2658
2025-06-02 17:46:21,9309,225
2025-06-02 19:28:26,1435,4394
2025-06-02 22:07:48,6968,6538
2025-06-02 23:59:49,6226,3400
2025-06-03 00:31:41,6556,2414
2025-06-03 00:47:21,5368,8076
2025-06-03 01:26:58,6762,1679
2025-06-03 02:02:31,7424,7426
2025-06-03 02:19:16,5576,2869
2025-06-03 06:15:20,2796,1912
2025-06-03 09:24:29,5272,1499
2025-06-03 10:49:11,2597,7413
2025-06-03 11:25:17,9175,6870
2025-06-03 15:38:55,1550,1362
2025-06-03 18:18:22,453,5461
2025-06-04 00:48:57,1102,6662
2025-06-04 01:12:36,5852,5007
2025-06-04 01:18:04,3558,3682
2025-06-04 02:54:27,2151,937
2025-06-04 03:56:20,1253,7150
2025-06-04 05:35:02,7371,3051
2025-06-04 07:44:06,7827,2543
2025-06-04 09:27:35,6635,9598
2025-06-04 10:08:18,7184,1903
2025-06-04 11:06:00,6547,1562
2025-06-04 15:18:13,9951,8554
2025-06-05 01:42:27,3827,5348
2025-06-05 04:43:22,9641,5920
2025-06-05 07:48:45,5680,3295
2025-06-05 09:21:07,5983,9852
2025-06-05 09:41:14,9518,4454
2025-06-05 11:45:56,2993,6524
2025-06-05 15:22:10,3465,5314
2025-06-05 16:44:05,7611,1541
2025-06-05 17:53:36,9783,5993
2025-06-05 19:49:43,9576,8747
2025-06-05 23:41:59,1693,2357
2025-06-05 23:57:34,7878,2719
2025-06-06 00:09:17,7287,1995
2025-06-06 00:48:26,6404,3451
2025-06-06 02:37:51,6035,7112
2025-06-06 03:51:26,5648,7622
2025-06-06 05:13:11,7139,9366
2025-06-06 05:57:49,152,5834
2025-06-06 07:07:47,5453,9375
2025-06-06 11:33:30,5254,1702
2025-06-06 12:49:25,8192,7064
2025-06-06 13:32:04,4590,602
2025-06-06 15:59:25,8453,5746
2025-06-06 16:50:08,6731,5729
2025-06-06 17:00:34,2374,2506
2025-06-06 17:13:06,8673,8453
2025-06-06 18:22:27,6908,7878
2025-06-06 22:33:05,7913,9009
2025-06-07 06:43:11,3710,7765
2025-06-07 07:51:55,9354,1866
2025-06-07 09:25:37,5672,6118
2025-06-07 10:12:54,1949,8079
2025-06-07 10:33:35,9035,3165
2025-06-07 17:36:29,2005,947
2025-06-07 18:41:46,7641,3760
2025-06-07 21:35:19,945,5040
2025-06-07 21:55:24,5868,1805
2025-06-07 23:38:46,7749,8073
2025-06-08 00:11:57,707,8736
2025-06-08 03:58:11,4065,3483
2025-06-08 06:11:42,69,6102
2025-06-08 06:57:46,1652,4309
2025-06-08 07:24:09,8773,3315
2025-06-08 09:38:46,867,196
2025-06-08 12:32:45,5486,684
2025-06-08 12:48:21,7841,5973
2025-06-08 15:00:22,5230,1780
2025-06-08 18:14:46,3519,3712
2025-06-08 18:32:31,1644,6222
2025-06-08 19:02:04,4153,2720
2025-06-08 20:26:00,2698,3002
2025-06-08 23:08:54,5807,2685
2025-06-09 01:23:14,9395,5617
2025-06-09 02:02:40,3345,6994
2025-06-09 04:07:54,703,2731
2025-06-09 04:41:18,3549,4450
2025-06-09 06:33:52,3954,5889
